Address,District,City,Country,Latitude,Longitude
Xã Sơn Hải,Huyện Lục Ngạn,Tỉnh Bắc Giang,Việt Nam,21.500313,106.542024
Xã Thanh Hải,Huyện Lục Ngạn,Tỉnh Bắc Giang,Việt Nam,21.414622,106.581554
Xã Kiên Lao,Huyện Lục Ngạn,Tỉnh Bắc Giang,Việt Nam,21.456347,106.509448
Xã Biên Sơn,Huyện Lục Ngạn,Tỉnh Bắc Giang,Việt Nam,21.44536,106.623259
Xã Kiên Thành,Huyện Lục Ngạn,Tỉnh Bắc Giang,Việt Nam,21.425142,106.549961
Xã Hồng Giang,Huyện Lục Ngạn,Tỉnh Bắc Giang,Việt Nam,21.40041,106.619805
Xã Kim Sơn,Huyện Lục Ngạn,Tỉnh Bắc Giang,Việt Nam,21.422631,106.741906
Xã Tân Hoa,Huyện Lục Ngạn,Tỉnh Bắc Giang,Việt Nam,21.394752,106.71004
Xã Giáp Sơn,Huyện Lục Ngạn,Tỉnh Bắc Giang,Việt Nam,21.401995,106.645215
Xã Biển Động,Huyện Lục Ngạn,Tỉnh Bắc Giang,Việt Nam,21.3874,106.757657
Xã Quý Sơn,Huyện Lục Ngạn,Tỉnh Bắc Giang,Việt Nam,21.371578,106.525064
Xã Trù Hựu,Huyện Lục Ngạn,Tỉnh Bắc Giang,Việt Nam,21.380994,106.552402
Xã Phì Điền,Huyện Lục Ngạn,Tỉnh Bắc Giang,Việt Nam,21.389212,106.686969
Xã Tân Quang,Huyện Lục Ngạn,Tỉnh Bắc Giang,Việt Nam,21.363434,106.651275
Xã Đồng Cốc,Huyện Lục Ngạn,Tỉnh Bắc Giang,Việt Nam,21.37029,106.684178
Xã Tân Lập,Huyện Lục Ngạn,Tỉnh Bắc Giang,Việt Nam,21.325229,106.645206
Xã Phú Nhuận,Huyện Lục Ngạn,Tỉnh Bắc Giang,Việt Nam,21.347132,106.730777
Xã Mỹ An,Huyện Lục Ngạn,Tỉnh Bắc Giang,Việt Nam,21.327097,106.506232
Xã Nam Dương,Huyện Lục Ngạn,Tỉnh Bắc Giang,Việt Nam,21.344572,106.561774
Xã Tân Mộc,Huyện Lục Ngạn,Tỉnh Bắc Giang,Việt Nam,21.303476,106.580384
Xã Đèo Gia,Huyện Lục Ngạn,Tỉnh Bắc Giang,Việt Nam,21.321276,106.734344
Xã Phượng Sơn,Huyện Lục Ngạn,Tỉnh Bắc Giang,Việt Nam,21.335031,106.472536
Thị trấn An Châu,Huyện Sơn Động,Tỉnh Bắc Giang,Việt Nam,21.335884,106.842731
Thị trấn Tây Yên Tử,Huyện Sơn Động,Tỉnh Bắc Giang,Việt Nam,21.214901,106.76468
Xã Vân Sơn,Huyện Sơn Động,Tỉnh Bắc Giang,Việt Nam,21.368802,106.902735
Xã Hữu Sản,Huyện Sơn Động,Tỉnh Bắc Giang,Việt Nam,21.406057,106.975804
Xã Đại Sơn,Huyện Sơn Động,Tỉnh Bắc Giang,Việt Nam,21.344112,106.89549
Xã Phúc Sơn,Huyện Sơn Động,Tỉnh Bắc Giang,Việt Nam,21.420794,106.81983
Xã Giáo Liêm,Huyện Sơn Động,Tỉnh Bắc Giang,Việt Nam,21.387742,106.822678
Xã Cẩm Đàn,Huyện Sơn Động,Tỉnh Bắc Giang,Việt Nam,21.365911,106.779912
Xã An Lạc,Huyện Sơn Động,Tỉnh Bắc Giang,Việt Nam,21.349166,106.95488
Xã Vĩnh An,Huyện Sơn Động,Tỉnh Bắc Giang,Việt Nam,21.344112,106.89549
Xã Yên Định,Huyện Sơn Động,Tỉnh Bắc Giang,Việt Nam,21.331653,106.802898
Xã Lệ Viễn,Huyện Sơn Động,Tỉnh Bắc Giang,Việt Nam,21.342812,106.892036
Xã An Bá,Huyện Sơn Động,Tỉnh Bắc Giang,Việt Nam,21.322803,106.830663
Xã Tuấn Đạo,Huyện Sơn Động,Tỉnh Bắc Giang,Việt Nam,21.284636,106.772064
Xã Dương Hưu,Huyện Sơn Động,Tỉnh Bắc Giang,Việt Nam,21.246874,106.917104
Xã Long Sơn,Huyện Sơn Động,Tỉnh Bắc Giang,Việt Nam,21.230066,106.889698
Xã Thanh Luận,Huyện Sơn Động,Tỉnh Bắc Giang,Việt Nam,21.195116,106.815295
Thị trấn Nham Biền,Huyện Yên Dũng,Tỉnh Bắc Giang,Việt Nam,21.201829,106.246419
Thị trấn Tân An,Huyện Yên Dũng,Tỉnh Bắc Giang,Việt Nam,21.263348,106.275703
Xã Lão Hộ,Huyện Yên Dũng,Tỉnh Bắc Giang,Việt Nam,21.273299,106.29345
Xã Hương Gián,Huyện Yên Dũng,Tỉnh Bắc Giang,Việt Nam,21.25923,106.241967
Xã Quỳnh Sơn,Huyện Yên Dũng,Tỉnh Bắc Giang,Việt Nam,21.242435,106.294308
Xã Nội Hoàng,Huyện Yên Dũng,Tỉnh Bắc Giang,Việt Nam,21.242921,106.165463
Xã Tiền Phong,Huyện Yên Dũng,Tỉnh Bắc Giang,Việt Nam,21.238396,106.186053
Xã Xuân Phú,Huyện Yên Dũng,Tỉnh Bắc Giang,Việt Nam,21.240917,106.264474
Xã Tân Liễu,Huyện Yên Dũng,Tỉnh Bắc Giang,Việt Nam,21.227404,106.222076
Xã Trí Yên,Huyện Yên Dũng,Tỉnh Bắc Giang,Việt Nam,21.217266,106.316722
Xã Lãng Sơn,Huyện Yên Dũng,Tỉnh Bắc Giang,Việt Nam,21.22845,106.286452
Xã Yên Lư,Huyện Yên Dũng,Tỉnh Bắc Giang,Việt Nam,21.185848,106.198156
Xã Tiến Dũng,Huyện Yên Dũng,Tỉnh Bắc Giang,Việt Nam,21.203373,106.280309
Xã Đức Giang,Huyện Yên Dũng,Tỉnh Bắc Giang,Việt Nam,21.192123,106.305421
Xã Cảnh Thụy,Huyện Yên Dũng,Tỉnh Bắc Giang,Việt Nam,21.193904,106.262415
Xã Tư Mại,Huyện Yên Dũng,Tỉnh Bắc Giang,Việt Nam,21.171076,106.262403
Xã Đồng Việt,Huyện Yên Dũng,Tỉnh Bắc Giang,Việt Nam,21.165598,106.306021
Xã Đồng Phúc,Huyện Yên Dũng,Tỉnh Bắc Giang,Việt Nam,21.146884,106.293245
Xã Thượng Lan,Huyện Việt Yên,Tỉnh Bắc Giang,Việt Nam,21.321042,106.076724
Xã Việt Tiến,Huyện Việt Yên,Tỉnh Bắc Giang,Việt Nam,21.319282,106.032285
Xã Nghĩa Trung,Huyện Việt Yên,Tỉnh Bắc Giang,Việt Nam,21.319018,106.14077
Xã Minh Đức,Huyện Việt Yên,Tỉnh Bắc Giang,Việt Nam,21.295407,106.111545
Xã Hương Mai,Huyện Việt Yên,Tỉnh Bắc Giang,Việt Nam,21.291359,106.040342
Xã Tự Lạn,Huyện Việt Yên,Tỉnh Bắc Giang,Việt Nam,21.295355,106.067789
Thị trấn Bích Động,Huyện Việt Yên,Tỉnh Bắc Giang,Việt Nam,21.273606,106.100518
Xã Trung Sơn,Huyện Việt Yên,Tỉnh Bắc Giang,Việt Nam,21.272084,106.066041
Xã Hồng Thái,Huyện Việt Yên,Tỉnh Bắc Giang,Việt Nam,21.261504,106.121099
Xã Tiên Sơn,Huyện Việt Yên,Tỉnh Bắc Giang,Việt Nam,21.245786,106.049485
Xã Tăng Tiến,Huyện Việt Yên,Tỉnh Bắc Giang,Việt Nam,21.254845,106.154205
Xã Quảng Minh,Huyện Việt Yên,Tỉnh Bắc Giang,Việt Nam,21.241926,106.091007
Thị trấn Nếnh,Huyện Việt Yên,Tỉnh Bắc Giang,Việt Nam,21.244152,106.10244
Xã Ninh Sơn,Huyện Việt Yên,Tỉnh Bắc Giang,Việt Nam,21.23559,106.081265
Xã Vân Trung,Huyện Việt Yên,Tỉnh Bắc Giang,Việt Nam,21.237058,106.127551
Xã Vân Hà,Huyện Việt Yên,Tỉnh Bắc Giang,Việt Nam,21.20972,106.036334
Xã Quang Châu,Huyện Việt Yên,Tỉnh Bắc Giang,Việt Nam,21.213087,106.10543
Xã Đồng Tân,Huyện Hiệp Hòa,Tỉnh Bắc Giang,Việt Nam,21.418601,105.958648
Xã Thanh Vân,Huyện Hiệp Hòa,Tỉnh Bắc Giang,Việt Nam,21.410374,105.980941
Xã Hoàng Lương,Huyện Hiệp Hòa,Tỉnh Bắc Giang,Việt Nam,21.404049,105.987917
Xã Hoàng Vân,Huyện Hiệp Hòa,Tỉnh Bắc Giang,Việt Nam,21.379188,105.947427
Xã Hoàng Thanh,Huyện Hiệp Hòa,Tỉnh Bắc Giang,Việt Nam,21.383825,106.021607
Xã Hoàng An,Huyện Hiệp Hòa,Tỉnh Bắc Giang,Việt Nam,21.391276,105.970444
Xã Ngọc Sơn,Huyện Hiệp Hòa,Tỉnh Bắc Giang,Việt Nam,21.366266,105.989479
Xã Thái Sơn,Huyện Hiệp Hòa,Tỉnh Bắc Giang,Việt Nam,21.369224,105.949342
Xã Hòa Sơn,Huyện Hiệp Hòa,Tỉnh Bắc Giang,Việt Nam,21.369001,105.909519
Thị trấn Thắng,Huyện Hiệp Hòa,Tỉnh Bắc Giang,Việt Nam,21.355628,105.97933
Xã Quang Minh,Huyện Hiệp Hòa,Tỉnh Bắc Giang,Việt Nam,21.284395,105.93836
Xã Lương Phong,Huyện Hiệp Hòa,Tỉnh Bắc Giang,Việt Nam,21.328714,106.014494
Xã Hùng Sơn,Huyện Hiệp Hòa,Tỉnh Bắc Giang,Việt Nam,21.347394,105.935611
Xã Đại Thành,Huyện Hiệp Hòa,Tỉnh Bắc Giang,Việt Nam,21.338311,105.906368
Xã Thường Thắng,Huyện Hiệp Hòa,Tỉnh Bắc Giang,Việt Nam,21.328904,105.958179
Xã Hợp Thịnh,Huyện Hiệp Hòa,Tỉnh Bắc Giang,Việt Nam,21.332003,105.894865
Xã Danh Thắng,Huyện Hiệp Hòa,Tỉnh Bắc Giang,Việt Nam,21.330811,105.971504
Xã Mai Trung,Huyện Hiệp Hòa,Tỉnh Bắc Giang,Việt Nam,21.318631,105.919766
Xã Đoan Bái,Huyện Hiệp Hòa,Tỉnh Bắc Giang,Việt Nam,21.324087,106.009358
Thị trấn Bắc Lý,Huyện Hiệp Hòa,Tỉnh Bắc Giang,Việt Nam,21.295883,105.962808
Xã Xuân Cẩm,Huyện Hiệp Hòa,Tỉnh Bắc Giang,Việt Nam,21.279529,105.930826
Xã Hương Lâm,Huyện Hiệp Hòa,Tỉnh Bắc Giang,Việt Nam,21.26071,105.945993
Xã Đông Lỗ,Huyện Hiệp Hòa,Tỉnh Bắc Giang,Việt Nam,21.285844,106.002303
Xã Châu Minh,Huyện Hiệp Hòa,Tỉnh Bắc Giang,Việt Nam,21.255467,105.971184
Xã Mai Đình,Huyện Hiệp Hòa,Tỉnh Bắc Giang,Việt Nam,21.238973,105.952366
Phường Dữu Lâu,Thành phố Việt Trì,Tỉnh Phú Thọ,Việt Nam,21.333811,105.399269
Phường Vân Cơ,Thành phố Việt Trì,Tỉnh Phú Thọ,Việt Nam,21.339403,105.366131
Phường Nông Trang,Thành phố Việt Trì,Tỉnh Phú Thọ,Việt Nam,21.330519,105.379827
Phường Tân Dân,Thành phố Việt Trì,Tỉnh Phú Thọ,Việt Nam,21.327451,105.404432
Phường Gia Cẩm,Thành phố Việt Trì,Tỉnh Phú Thọ,Việt Nam,21.322216,105.382003
Phường Tiên Cát,Thành phố Việt Trì,Tỉnh Phú Thọ,Việt Nam,21.310363,105.406844
Phường Thọ Sơn,Thành phố Việt Trì,Tỉnh Phú Thọ,Việt Nam,21.301466,105.416821
Phường Thanh Miếu,Thành phố Việt Trì,Tỉnh Phú Thọ,Việt Nam,21.304259,105.425688
Phường Bạch Hạc,Thành phố Việt Trì,Tỉnh Phú Thọ,Việt Nam,21.290733,105.442883
Phường Bến Gót,Thành phố Việt Trì,Tỉnh Phú Thọ,Việt Nam,21.324229,105.388139
Phường Vân Phú,Thành phố Việt Trì,Tỉnh Phú Thọ,Việt Nam,21.352399,105.356641
Xã Phượng Lâu,Thành phố Việt Trì,Tỉnh Phú Thọ,Việt Nam,21.35895,105.389081
Xã Thụy Vân,Thành phố Việt Trì,Tỉnh Phú Thọ,Việt Nam,21.336763,105.349568
Phường Minh Phương,Thành phố Việt Trì,Tỉnh Phú Thọ,Việt Nam,21.324126,105.371008
Xã Trưng Vương,Thành phố Việt Trì,Tỉnh Phú Thọ,Việt Nam,21.326606,105.419271
Phường Minh Nông,Thành phố Việt Trì,Tỉnh Phú Thọ,Việt Nam,21.310601,105.379744
Xã Sông Lô,Thành phố Việt Trì,Tỉnh Phú Thọ,Việt Nam,21.304337,105.438905
Xã Kim Đức,Thành phố Việt Trì,Tỉnh Phú Thọ,Việt Nam,21.365213,105.352715
Xã Hùng Lô,Thành phố Việt Trì,Tỉnh Phú Thọ,Việt Nam,21.367503,105.385326
Xã Hy Cương,Thành phố Việt Trì,Tỉnh Phú Thọ,Việt Nam,21.367003,105.327806
Xã Chu Hóa,Thành phố Việt Trì,Tỉnh Phú Thọ,Việt Nam,21.341195,105.305472
Xã Thanh Đình,Thành phố Việt Trì,Tỉnh Phú Thọ,Việt Nam,21.343552,105.335447
Phường Hùng Vương,Thị xã Phú Thọ,Tỉnh Phú Thọ,Việt Nam,20.874188,106.639173
Phường Phong Châu,Thị xã Phú Thọ,Tỉnh Phú Thọ,Việt Nam,21.395181,105.223195
Phường Âu Cơ,Thị xã Phú Thọ,Tỉnh Phú Thọ,Việt Nam,21.397209,105.218727
Xã Hà Lộc,Thị xã Phú Thọ,Tỉnh Phú Thọ,Việt Nam,21.427837,105.230612
Xã Phú Hộ,Thị xã Phú Thọ,Tỉnh Phú Thọ,Việt Nam,21.439827,105.254316
Xã Văn Lung,Thị xã Phú Thọ,Tỉnh Phú Thọ,Việt Nam,21.417691,105.217145
Xã Thanh Minh,Thị xã Phú Thọ,Tỉnh Phú Thọ,Việt Nam,21.390392,105.204822
Xã Hà Thạch,Thị xã Phú Thọ,Tỉnh Phú Thọ,Việt Nam,21.392453,105.253534
Phường Thanh Vinh,Thị xã Phú Thọ,Tỉnh Phú Thọ,Việt Nam,21.405702,105.187865
Thị trấn Đoan Hùng,Huyện Đoan Hùng,Tỉnh Phú Thọ,Việt Nam,21.63194,105.182836
Xã Hùng Xuyên,Huyện Đoan Hùng,Tỉnh Phú Thọ,Việt Nam,21.643839,105.180163
Xã Bằng Luân,Huyện Đoan Hùng,Tỉnh Phú Thọ,Việt Nam,21.675167,105.078593
Xã Vân Du,Huyện Đoan Hùng,Tỉnh Phú Thọ,Việt Nam,21.657177,105.185224
Xã Phú Lâm,Huyện Đoan Hùng,Tỉnh Phú Thọ,Việt Nam,21.643839,105.180163
Xã Minh Lương,Huyện Đoan Hùng,Tỉnh Phú Thọ,Việt Nam,21.663174,105.039234
Xã Bằng Doãn,Huyện Đoan Hùng,Tỉnh Phú Thọ,Việt Nam,21.620593,105.065083
Xã Chí Đám,Huyện Đoan Hùng,Tỉnh Phú Thọ,Việt Nam,21.645961,105.211006
Xã Phúc Lai,Huyện Đoan Hùng,Tỉnh Phú Thọ,Việt Nam,21.626518,105.088294
Xã Ngọc Quan,Huyện Đoan Hùng,Tỉnh Phú Thọ,Việt Nam,21.622397,105.150963
Xã Hợp Nhất,Huyện Đoan Hùng,Tỉnh Phú Thọ,Việt Nam,21.643839,105.180163
Xã Sóc Đăng,Huyện Đoan Hùng,Tỉnh Phú Thọ,Việt Nam,21.616216,105.185699
Xã Tây Cốc,Huyện Đoan Hùng,Tỉnh Phú Thọ,Việt Nam,21.635056,105.128947
Xã Yên Kiện,Huyện Đoan Hùng,Tỉnh Phú Thọ,Việt Nam,21.588399,105.177898
Xã Hùng Long,Huyện Đoan Hùng,Tỉnh Phú Thọ,Việt Nam,21.594191,105.224376
Xã Vụ Quang,Huyện Đoan Hùng,Tỉnh Phú Thọ,Việt Nam,21.540671,105.262998
Xã Vân Đồn,Huyện Đoan Hùng,Tỉnh Phú Thọ,Việt Nam,21.565343,105.213148
Xã Tiêu Sơn,Huyện Đoan Hùng,Tỉnh Phú Thọ,Việt Nam,21.567075,105.183519
Xã Minh Tiến,Huyện Đoan Hùng,Tỉnh Phú Thọ,Việt Nam,21.544224,105.176778
Xã Minh Phú,Huyện Đoan Hùng,Tỉnh Phú Thọ,Việt Nam,21.542794,105.239678
Xã Chân Mộng,Huyện Đoan Hùng,Tỉnh Phú Thọ,Việt Nam,21.533293,105.207846
Xã Ca Đình,Huyện Đoan Hùng,Tỉnh Phú Thọ,Việt Nam,21.59256,105.109656
Thị trấn Hạ Hoà,Huyện Hạ Hoà,Tỉnh Phú Thọ,Việt Nam,21.563294,105.007172
Xã Đại Phạm,Huyện Hạ Hoà,Tỉnh Phú Thọ,Việt Nam,21.65631,105.004644
Xã Đan Thượng,Huyện Hạ Hoà,Tỉnh Phú Thọ,Việt Nam,21.618089,104.941686
Xã Hà Lương,Huyện Hạ Hoà,Tỉnh Phú Thọ,Việt Nam,21.630093,105.031625
Xã Tứ Hiệp,Huyện Hạ Hoà,Tỉnh Phú Thọ,Việt Nam,21.563294,105.007172
Xã Hiền Lương,Huyện Hạ Hoà,Tỉnh Phú Thọ,Việt Nam,21.606933,104.91041
Xã Phương Viên,Huyện Hạ Hoà,Tỉnh Phú Thọ,Việt Nam,21.593299,105.084639
Xã Gia Điền,Huyện Hạ Hoà,Tỉnh Phú Thọ,Việt Nam,21.606174,105.035775
Xã Ấm Hạ,Huyện Hạ Hoà,Tỉnh Phú Thọ,Việt Nam,21.584477,105.037882
Xã Hương Xạ,Huyện Hạ Hoà,Tỉnh Phú Thọ,Việt Nam,21.569816,105.082737
Xã Xuân Áng,Huyện Hạ Hoà,Tỉnh Phú Thọ,Việt Nam,21.541736,104.925321
Xã Yên Kỳ,Huyện Hạ Hoà,Tỉnh Phú Thọ,Việt Nam,21.547661,105.100619
Xã Minh Hạc,Huyện Hạ Hoà,Tỉnh Phú Thọ,Việt Nam,21.548239,105.020133
Xã Lang Sơn,Huyện Hạ Hoà,Tỉnh Phú Thọ,Việt Nam,21.547576,105.041464
Xã Bằng Giã,Huyện Hạ Hoà,Tỉnh Phú Thọ,Việt Nam,21.549834,104.997244
Xã Yên Luật,Huyện Hạ Hoà,Tỉnh Phú Thọ,Việt Nam,21.52129,105.057612
Xã Vô Tranh,Huyện Hạ Hoà,Tỉnh Phú Thọ,Việt Nam,21.50188,104.941174
Xã Văn Lang,Huyện Hạ Hoà,Tỉnh Phú Thọ,Việt Nam,21.53363,105.016496
Xã Minh Côi,Huyện Hạ Hoà,Tỉnh Phú Thọ,Việt Nam,21.502014,105.031673
Xã Vĩnh Chân,Huyện Hạ Hoà,Tỉnh Phú Thọ,Việt Nam,21.506574,105.059074
Thị trấn Thanh Ba,Huyện Thanh Ba,Tỉnh Phú Thọ,Việt Nam,21.499155,105.140679
Xã Vân Lĩnh,Huyện Thanh Ba,Tỉnh Phú Thọ,Việt Nam,21.546192,105.137736
Xã Đông Lĩnh,Huyện Thanh Ba,Tỉnh Phú Thọ,Việt Nam,21.533221,105.156285
Xã Đại An,Huyện Thanh Ba,Tỉnh Phú Thọ,Việt Nam,21.527624,105.186366
Xã Hanh Cù,Huyện Thanh Ba,Tỉnh Phú Thọ,Việt Nam,21.519868,105.096579
Xã Đồng Xuân,Huyện Thanh Ba,Tỉnh Phú Thọ,Việt Nam,21.504961,105.12495
Xã Quảng Yên,Huyện Thanh Ba,Tỉnh Phú Thọ,Việt Nam,21.499155,105.140679
Xã Ninh Dân,Huyện Thanh Ba,Tỉnh Phú Thọ,Việt Nam,21.473973,105.157545
Xã Võ Lao,Huyện Thanh Ba,Tỉnh Phú Thọ,Việt Nam,21.459214,105.190126
Xã Khải Xuân,Huyện Thanh Ba,Tỉnh Phú Thọ,Việt Nam,21.455009,105.21139
Xã Mạn Lạn,Huyện Thanh Ba,Tỉnh Phú Thọ,Việt Nam,21.463745,105.11245
Xã Hoàng Cương,Huyện Thanh Ba,Tỉnh Phú Thọ,Việt Nam,21.44709,105.133091
Xã Chí Tiên,Huyện Thanh Ba,Tỉnh Phú Thọ,Việt Nam,21.439071,105.155667
Xã Đông Thành,Huyện Thanh Ba,Tỉnh Phú Thọ,Việt Nam,21.44439,105.200739
Xã Sơn Cương,Huyện Thanh Ba,Tỉnh Phú Thọ,Việt Nam,21.415557,105.168508
Xã Thanh Hà,Huyện Thanh Ba,Tỉnh Phú Thọ,Việt Nam,21.397688,105.174346
Xã Đỗ Sơn,Huyện Thanh Ba,Tỉnh Phú Thọ,Việt Nam,21.380094,105.185396
Xã Đỗ Xuyên,Huyện Thanh Ba,Tỉnh Phú Thọ,Việt Nam,21.361268,105.186804
Xã Lương Lỗ,Huyện Thanh Ba,Tỉnh Phú Thọ,Việt Nam,21.342867,105.205314
Thị trấn Phong Châu,Huyện Phù Ninh,Tỉnh Phú Thọ,Việt Nam,21.403686,105.314403
Xã Phú Mỹ,Huyện Phù Ninh,Tỉnh Phú Thọ,Việt Nam,21.520859,105.28025
Xã Lệ Mỹ,Huyện Phù Ninh,Tỉnh Phú Thọ,Việt Nam,21.49586,105.27435
Xã Liên Hoa,Huyện Phù Ninh,Tỉnh Phú Thọ,Việt Nam,21.506793,105.26192
Xã Trạm Thản,Huyện Phù Ninh,Tỉnh Phú Thọ,Việt Nam,21.490317,105.245294
Xã Trị Quận,Huyện Phù Ninh,Tỉnh Phú Thọ,Việt Nam,21.48944,105.313495
Xã Trung Giáp,Huyện Phù Ninh,Tỉnh Phú Thọ,Việt Nam,21.490056,105.288692
Xã Tiên Phú,Huyện Phù Ninh,Tỉnh Phú Thọ,Việt Nam,21.468856,105.248322
Xã Hạ Giáp,Huyện Phù Ninh,Tỉnh Phú Thọ,Việt Nam,21.475076,105.325534
Xã Bảo Thanh,Huyện Phù Ninh,Tỉnh Phú Thọ,Việt Nam,21.464717,105.294369
Xã Phú Lộc,Huyện Phù Ninh,Tỉnh Phú Thọ,Việt Nam,21.439524,105.290682
Xã Gia Thanh,Huyện Phù Ninh,Tỉnh Phú Thọ,Việt Nam,21.450991,105.319062
Xã Tiên Du,Huyện Phù Ninh,Tỉnh Phú Thọ,Việt Nam,21.449214,105.333901
Xã Phú Nham,Huyện Phù Ninh,Tỉnh Phú Thọ,Việt Nam,21.42135,105.315843
Xã An Đạo,Huyện Phù Ninh,Tỉnh Phú Thọ,Việt Nam,21.416607,105.353856
Xã Bình Phú,Huyện Phù Ninh,Tỉnh Phú Thọ,Việt Nam,21.46604,105.307062
Xã Phù Ninh,Huyện Phù Ninh,Tỉnh Phú Thọ,Việt Nam,21.381654,105.334458
Thị trấn Yên Lập,Huyện Yên Lập,Tỉnh Phú Thọ,Việt Nam,21.349719,105.057873
Xã Mỹ Lung,Huyện Yên Lập,Tỉnh Phú Thọ,Việt Nam,21.521908,104.915318
Xã Mỹ Lương,Huyện Yên Lập,Tỉnh Phú Thọ,Việt Nam,21.477586,104.920422
Xã Lương Sơn,Huyện Yên Lập,Tỉnh Phú Thọ,Việt Nam,21.456024,104.975079
Xã Xuân An,Huyện Yên Lập,Tỉnh Phú Thọ,Việt Nam,21.426507,104.981989
Xã Xuân Viên,Huyện Yên Lập,Tỉnh Phú Thọ,Việt Nam,21.406726,105.007114
Xã Xuân Thủy,Huyện Yên Lập,Tỉnh Phú Thọ,Việt Nam,21.388317,105.030633
Xã Trung Sơn,Huyện Yên Lập,Tỉnh Phú Thọ,Việt Nam,21.365089,104.958202
Xã Hưng Long,Huyện Yên Lập,Tỉnh Phú Thọ,Việt Nam,21.364215,105.037662
Xã Nga Hoàng,Huyện Yên Lập,Tỉnh Phú Thọ,Việt Nam,21.35293,105.015346
Xã Đồng Lạc,Huyện Yên Lập,Tỉnh Phú Thọ,Việt Nam,21.319893,105.101643
Xã Thượng Long,Huyện Yên Lập,Tỉnh Phú Thọ,Việt Nam,21.318064,105.006497
Xã Đồng Thịnh,Huyện Yên Lập,Tỉnh Phú Thọ,Việt Nam,21.32815,105.058136
Xã Phúc Khánh,Huyện Yên Lập,Tỉnh Phú Thọ,Việt Nam,21.302394,105.060607
Xã Minh Hòa,Huyện Yên Lập,Tỉnh Phú Thọ,Việt Nam,21.286463,105.130452
Xã Ngọc Lập,Huyện Yên Lập,Tỉnh Phú Thọ,Việt Nam,21.246095,105.108604
Xã Ngọc Đồng,Huyện Yên Lập,Tỉnh Phú Thọ,Việt Nam,21.244186,105.148438
Thị trấn Cẩm Khê,Huyện Cẩm Khê,Tỉnh Phú Thọ,Việt Nam,21.426327,105.135033
Xã Tiên Lương,Huyện Cẩm Khê,Tỉnh Phú Thọ,Việt Nam,21.476359,105.02488
Xã Tuy Lộc,Huyện Cẩm Khê,Tỉnh Phú Thọ,Việt Nam,21.477058,105.06447
Xã Ngô Xá,Huyện Cẩm Khê,Tỉnh Phú Thọ,Việt Nam,21.470241,105.045754
Xã Minh Tân,Huyện Cẩm Khê,Tỉnh Phú Thọ,Việt Nam,21.426327,105.135033
Xã Phượng Vĩ,Huyện Cẩm Khê,Tỉnh Phú Thọ,Việt Nam,21.450554,105.013862
Xã Thụy Liễu,Huyện Cẩm Khê,Tỉnh Phú Thọ,Việt Nam,21.454485,105.053106
Xã Tùng Khê,Huyện Cẩm Khê,Tỉnh Phú Thọ,Việt Nam,21.435765,105.071332
Xã Tam Sơn,Huyện Cẩm Khê,Tỉnh Phú Thọ,Việt Nam,21.435528,105.046913
Xã Văn Bán,Huyện Cẩm Khê,Tỉnh Phú Thọ,Việt Nam,21.424468,105.057241
Xã Cấp Dẫn,Huyện Cẩm Khê,Tỉnh Phú Thọ,Việt Nam,21.420524,105.07949
Xã Xương Thịnh,Huyện Cẩm Khê,Tỉnh Phú Thọ,Việt Nam,21.424076,105.101633
Xã Phú Khê,Huyện Cẩm Khê,Tỉnh Phú Thọ,Việt Nam,21.413202,105.134179
Xã Sơn Tình,Huyện Cẩm Khê,Tỉnh Phú Thọ,Việt Nam,21.400893,105.098371
Xã Yên Tập,Huyện Cẩm Khê,Tỉnh Phú Thọ,Việt Nam,21.391707,105.13906
Xã Hương Lung,Huyện Cẩm Khê,Tỉnh Phú Thọ,Việt Nam,21.370391,105.090737
Xã Tạ Xá,Huyện Cẩm Khê,Tỉnh Phú Thọ,Việt Nam,21.380106,105.116636
Xã Phú Lạc,Huyện Cẩm Khê,Tỉnh Phú Thọ,Việt Nam,21.382604,105.145477
Xã Chương Xá,Huyện Cẩm Khê,Tỉnh Phú Thọ,Việt Nam,21.366391,105.129224
Xã Hùng Việt,Huyện Cẩm Khê,Tỉnh Phú Thọ,Việt Nam,21.426327,105.135033
Xã Văn Khúc,Huyện Cẩm Khê,Tỉnh Phú Thọ,Việt Nam,21.349729,105.140261
Xã Yên Dưỡng,Huyện Cẩm Khê,Tỉnh Phú Thọ,Việt Nam,21.336381,105.151161
Xã Điêu Lương,Huyện Cẩm Khê,Tỉnh Phú Thọ,Việt Nam,21.333362,105.163809
Xã Đồng Lương,Huyện Cẩm Khê,Tỉnh Phú Thọ,Việt Nam,21.319023,105.182265
